Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,208,Denmark,DNK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1000,1000,3920,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,218,Ecuador,ECU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,394604,394610,1290206,6,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,222,El Salvador,SLV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3600,3600,16384,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,308981,0,1205483,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4417020,0,13895256,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4401,4401,2001,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,300,Greece,GRC,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,9520,9520,171436,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,320,Guatemala,GTM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3615,3615,17477,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,530900,530900,759497,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,360,Indonesia,IDN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,25920,25920,84278,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2094,2094,85614,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,36800,36800,56026,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,937856,0,3395138,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,80163,0,748569,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,400,Jordan,JOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,18400,18400,18086,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,15836317,15836317,25913258,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,430,Liberia,LBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5,5,371,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,484,Mexico,MEX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3295876,3295876,6720174,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,484,Mexico,MEX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,451986,451986,1594048,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,490,"Other Asia, nes",,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,11157808,11157808,24963349,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2940321,0,5735288,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,19970,19970,33443,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,566,Nigeria,NGA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,13200,13200,68756,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,579,Norway,NOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1,1,43,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,584,Marshall Isds,MHL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5,5,226,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,591,Panama,PAN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,72820,72820,171034,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,600,Paraguay,PRY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,140472,140472,427667,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,604,Peru,PER,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,119958,119959,297205,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,608,Philippines,PHL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1,1,3,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,616,Poland,POL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,650140,650140,1212601,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,620,Portugal,PRT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6380,6380,44714,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,620,Portugal,PRT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5045,77,2307,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,642,Romania,ROU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,388390,388390,715319,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,643,Russian Federation,RUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,134544,134544,198364,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,674,San Marino,SMR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,625,625,1453,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,43200,43200,128594,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,699,India,IND,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,260225,0,632726,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,699,India,IND,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,11,11,20,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,9598131,9598131,14671540,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,36044,36044,63212,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,704,Viet Nam,VNM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,16000,16000,41170,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5956400,0,11454196,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,752,Sweden,SWE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,22924,0,137030,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,757,Switzerland,CHE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,49431,0,119141,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,764,Thailand,THA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,41690,41690,76823,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,780,Trinidad and Tobago,TTO,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,24950,24950,29954,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,81464,81464,296735,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,788,Tunisia,TUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,50,50,142,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,22329,22329,31579,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,376970,376970,286269,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,818,Egypt,EGY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,59800,59800,59639,0,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,90764,0,529691,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",1,No Quantity,0,51441,94642,6,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,73507232,,140418084,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1079459,1081692,5118091,6,
H5,2019,2019,2019,6,1,1,Import,76,Brazil,BRA,858,Uruguay,URY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5990,5990,27605,0,
H5,2019,2019,2019,6,1,2,Export,76,Brazil,BRA,858,Uruguay,URY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,70006,69988,372098,0,
H5,2019,2019,2019,6,1,1,Import,84,Belize,BLZ,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,248475,248475,187627,0,
H5,2019,2019,2019,6,1,1,Import,84,Belize,BLZ,320,Guatemala,GTM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,19976,19976,9444,0,
H5,2019,2019,2019,6,1,1,Import,84,Belize,BLZ,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,79366,79366,55360,0,
H5,2019,2019,2019,6,1,1,Import,84,Belize,BLZ,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,39589,39589,31991,0,
H5,2019,2019,2019,6,1,1,Import,84,Belize,BLZ,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,109542,109542,90831,0,
H5,2019,2019,2019,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,298939,298939,304010,0,
H5,2019,2019,2019,6,1,1,Import,96,Brunei Darussalam,BRN,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,25440,25440,15182,0,
H5,2019,2019,2019,6,1,1,Import,96,Brunei Darussalam,BRN,458,Malaysia,MYS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,220,220,603,0,
H5,2019,2019,2019,6,1,1,Import,96,Brunei Darussalam,BRN,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,82959,82959,156624,0,
H5,2019,2019,2019,6,1,1,Import,96,Brunei Darussalam,BRN,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,190320,190320,131599,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10092949,10092949,20626132,6,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,59831,59831,220502,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,9836,9836,47138,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3315669,3315669,5967820,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,801,801,2445,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3788,3788,15088,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,203,Czechia,CZE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1000,1000,5181,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,44780,44780,163337,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3687273,3687273,7963647,6,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4430,4430,17404,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,300,Greece,GRC,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,28638,28638,135042,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,348,Hungary,HUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,438440,438440,1146661,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,364,Iran,IRN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5560,5560,43627,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10,10,266,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,500936,500936,1526330,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10000,10000,43875,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,32150,32150,118477,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,387312,387312,814442,6,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,616,Poland,POL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,218474,218474,412282,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,616,Poland,POL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,300,300,503,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,642,Romania,ROU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1295920,1295920,1994868,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,642,Romania,ROU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,7316,7316,30640,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,643,Russian Federation,RUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8885,8885,15127,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,705,Slovenia,SVN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,26635,26635,46456,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,14650,14650,41986,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,752,Sweden,SWE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2000,2000,3671,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,44510,44510,107507,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4000,4000,14275,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,804,Ukraine,UKR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10420,10420,17572,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,807,North Macedonia,MKD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,26524,26524,60490,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,818,Egypt,EGY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,191,191,1608,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,21346,21346,80527,0,
H5,2019,2019,2019,6,1,1,Import,100,Bulgaria,BGR,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,85,85,1086,0,
H5,2019,2019,2019,6,1,2,Export,100,Bulgaria,BGR,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,900,900,7239,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",1,No Quantity,0,,6324133,6,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,36,Australia,AUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4140,4140,10349,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1400,1400,17024,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,50,Bangladesh,BGD,390720,"Polyethers; in primary forms, excluding polyacetals",1,No Quantity,0,,180219,6,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1545004,1545004,1966744,6,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,33060,33060,38924,6,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,167316,167316,20077,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,360,Indonesia,IDN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1705,1705,6726,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,78,78,7177,6,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,41430,41430,56263,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,458,Malaysia,MYS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,92267,92267,115731,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,490,"Other Asia, nes",,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,92796,92796,134808,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,415980,415980,665922,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,682,Saudi Arabia,SAU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,533760,533760,809996,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,699,India,IND,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,20712,20712,27944,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,449715,449715,494338,0,
H5,2019,2019,2019,6,1,1,Import,104,Myanmar,MMR,704,Viet Nam,VNM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,21887,21887,152032,6,
